Crime ID,Offense Datetime,Reported Datetime,UCR Incident Code,Block,Street Name,Street_Address,City,State,ZIP Code,Full_Address,Latitude,Longitude,UCR Category,UCR Description,NIBRS Group,NIBRS Offense Group,Ward,Precinct,ObjectId,x,y
2604028546ME,4/24/2026 7:38:00 PM,4/25/2026 6:04:00 AM,23C,600,COLONIAL RD,600 COLONIAL RD,MEMPHIS,TN,38117,600 COLONIAL RD MEMPHIS TN 38117,35.113,-89.904,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,522,TILLMAN,721436,-10008067.5002785,4179248.01565969
2604028511ME,4/25/2026 3:00:00 AM,4/25/2026 3:32:00 AM,23H,3500,MYNDERS AVE,3500 MYNDERS AVE,MEMPHIS,TN,38122,3500 MYNDERS AVE MEMPHIS TN 38122,35.118,-89.944,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,521,TILLMAN,721437,-10012520.2799102,4179928.4575253
2604028288ME,4/24/2026 4:40:00 PM,4/24/2026 4:56:00 PM,520,2500,BRIDGEPORT DR,2500 BRIDGEPORT DR,MEMPHIS,TN,38106,2500 BRIDGEPORT DR MEMPHIS TN 38106,35.076,-90.007,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,724,AIRWAYS,721438,-10019533.4078302,4174214.04281223
2604028465ME,4/25/2026 12:20:00 AM,4/25/2026 1:19:00 AM,13C,6800,INNSBROOK CV,6800 INNSBROOK CV,MEMPHIS,TN,38115,6800 INNSBROOK CV MEMPHIS TN 38115,35.044,-89.834,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,924,RIDGEWAY,721439,-10000275.1359229,4169862.17710545
2604028401ME,4/24/2026 9:30:00 PM,4/24/2026 10:11:00 PM,23C,4500,POPLAR AVE,4500 POPLAR AVE,MEMPHIS,TN,38112,4500 POPLAR AVE MEMPHIS TN 38112,35.119,-89.909,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,522,TILLMAN,721440,-10008624.0977324,4180064.55090952
2604028296ME,4/24/2026 4:00:00 PM,4/24/2026 5:13:00 PM,23H,1200,CHAMBERLAIN DR,1200 CHAMBERLAIN DR,MEMPHIS,TN,38119,1200 CHAMBERLAIN DR MEMPHIS TN 38119,35.099,-89.867,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,326,MT MORIAH,721441,-10003948.6791191,4177343.00052184
2604028552ME,4/25/2026 6:25:00 AM,4/25/2026 6:35:00 AM,120,4500,WINCHESTER RD,4500 WINCHESTER RD,MEMPHIS,TN,38118,4500 WINCHESTER RD MEMPHIS TN 38118,35.052,-89.91,ROBBERY,ROBBERY,A,CRIMES AGAINST PROPERTY,325,MT MORIAH,721442,-10008735.4172232,4170949.98364582
2604028539ME,4/25/2026 5:20:00 AM,4/25/2026 5:47:00 AM,290,1900,ALTA VISTA DR,1900 ALTA VISTA DR,MEMPHIS,TN,38127,1900 ALTA VISTA DR MEMPHIS TN 38127,35.209,-90,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,122,AUSTIN PEAY,721443,-10018754.1713946,4192319.80646421
2604028563ME,4/25/2026 5:00:00 AM,4/25/2026 7:46:00 AM,13B,6200,HUMPHREYS BLVD,6200 HUMPHREYS BLVD,MEMPHIS,TN,38120,6200 HUMPHREYS BLVD MEMPHIS TN 38120,35.128,-89.855,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,821,APPLING FARMS,721444,-10002612.8452296,4181289.46655265
2604028282ME,4/24/2026 4:19:00 PM,4/24/2026 4:32:00 PM,23B,4700,SUMMER AVE,4700 SUMMER AVE,MEMPHIS,TN,38122,4700 SUMMER AVE MEMPHIS TN 38122,35.149,-89.904,LARCENY/THEFT,PURSE-SNATCHING,A,CRIMES AGAINST PROPERTY,525,TILLMAN,721445,-10008067.5002785,4184148.12961765
2604028540ME,4/25/2026 1:45:00 AM,4/25/2026 5:42:00 AM,23H,3800,MACON RD,3800 MACON RD,MEMPHIS,TN,38122,3800 MACON RD MEMPHIS TN 38122,35.163,-89.932,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,526,TILLMAN,721446,-10011184.4460207,4186054.31484101
2604028271ME,4/24/2026 3:30:00 AM,4/24/2026 3:48:00 PM,13C,600,SEMPLE AVE,600 SEMPLE AVE,MEMPHIS,TN,38127,600 SEMPLE AVE MEMPHIS TN 38127,35.213,-90.042,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,121,AUSTIN PEAY,721447,-10023429.5900079,4192864.79950674
2604028509ME,4/25/2026 2:36:00 AM,4/25/2026 3:25:00 AM,520,500,FRONT ST,500 FRONT ST,MEMPHIS,TN,38016,500 FRONT ST MEMPHIS TN 38016,35.133,-90.061,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,621,NORTH MAIN,721448,-10025544.660333,4181970.03373503
2604028398ME,4/24/2026 9:29:00 PM,4/24/2026 9:53:00 PM,13C,3200,ANSNOW LN,3200 ANSNOW LN,MEMPHIS,TN,38118,3200 ANSNOW LN MEMPHIS TN 38118,35.059,-89.93,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,321,MT MORIAH,721449,-10010961.8070391,4171901.90178202
2604028549ME,4/20/2026 3:00:00 PM,4/25/2026 6:21:00 AM,23H,1800,S LAUDERDALE ST,1800 S LAUDERDALE ST,MEMPHIS,TN,38106,1800 S LAUDERDALE ST MEMPHIS TN 38106,35.097,-90.045,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,722,AIRWAYS,721450,-10023763.5484803,4177070.88221001
2604028555ME,4/25/2026 5:15:00 AM,4/25/2026 6:56:00 AM,13B,500,BOYD ST,500 BOYD ST,MEMPHIS,TN,38126,500 BOYD ST MEMPHIS TN 38126,35.131,-90.037,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,621,NORTH MAIN,721451,-10022872.992554,4181697.80184751
2604028418ME,4/24/2026 9:53:00 PM,4/24/2026 10:44:00 PM,290,5800,MOUNT HICKORY DR,5800 MOUNT HICKORY DR,MEMPHIS,TN,38115,5800 MOUNT HICKORY DR MEMPHIS TN 38115,35.072,-89.867,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,324,MT MORIAH,721452,-10003948.6791191,4173669.96630116
2604028432ME,4/24/2026 10:27:00 PM,4/24/2026 10:51:00 PM,280,4600,ELVIS PRESLEY BLVD,4600 ELVIS PRESLEY BLVD,MEMPHIS,TN,38109,4600 ELVIS PRESLEY BLVD MEMPHIS TN 38109,35.023,-90.026,STOLEN PROPERTY,STOLEN PROPERTY,A,CRIMES AGAINST PROPERTY,223,RAINES,721453,-10021648.4781552,4167007.1916343
2604028443ME,4/25/2026 12:04:00 AM,4/25/2026 12:07:00 AM,280,3200,GUERNSEY AVE,3200 GUERNSEY AVE,MEMPHIS,TN,38112,3200 GUERNSEY AVE MEMPHIS TN 38112,35.159,-89.952,STOLEN PROPERTY,STOLEN PROPERTY,A,CRIMES AGAINST PROPERTY,524,TILLMAN,721454,-10013410.8358365,4185509.65701753
2604028231ME,4/24/2026 9:00:00 AM,4/24/2026 1:42:00 PM,290,3700,OAK SHADE CV,3700 OAK SHADE CV,MEMPHIS,TN,38118,3700 OAK SHADE CV MEMPHIS TN 38118,35.046,-89.952,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,921,RIDGEWAY,721455,-10013410.8358365,4170134.11875258
2604028275ME,4/24/2026 3:00:00 PM,4/24/2026 4:12:00 PM,13B,6000,SUMMER AVE,6000 SUMMER AVE,MEMPHIS,TN,38134,6000 SUMMER AVE MEMPHIS TN 38134,35.178,-89.861,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,822,APPLING FARMS,721456,-10003280.7621744,4188097.02029472
2604028372ME,4/24/2026 8:30:00 PM,4/24/2026 9:06:00 PM,13B,1600,FRAYSER BLVD,1600 FRAYSER BLVD,MEMPHIS,TN,38127,1600 FRAYSER BLVD MEMPHIS TN 38127,35.218,-90.01,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,122,AUSTIN PEAY,721457,-10019867.3663026,4193546.07857297
2604028310ME,4/23/2026 3:00:00 PM,4/24/2026 5:37:00 PM,290,700,TRUSE PKWY DR,700 TRUSE PKWY DR,MEMPHIS,TN,38117,700 TRUSE PKWY DR MEMPHIS TN 38117,35.11,-89.894,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,522,TILLMAN,721458,-10006954.3053705,4178839.77058178
2604028575ME,4/25/2026 9:30:00 AM,4/25/2026 9:55:00 AM,290,900,N THIRD ST,900 N THIRD ST,MEMPHIS,TN,38107,900 N THIRD ST MEMPHIS TN 38107,35.167,-90.042,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,625,NORTH MAIN,721459,-10023429.5900079,4186598.99945157
2604028429ME,4/24/2026 9:45:00 PM,4/24/2026 11:24:00 PM,23H,2000,MADISON AVE,2000 MADISON AVE,MEMPHIS,TN,38104,2000 MADISON AVE MEMPHIS TN 38104,35.137,-89.992,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,424,CRUMP,721460,-10017863.6154683,4182514.51757131
2604028237ME,4/20/2026 5:00:00 PM,4/24/2026 1:58:00 PM,13C,300,GASTON AVE,300 GASTON AVE,MEMPHIS,TN,30104,300 GASTON AVE MEMPHIS TN 30104,35.118,-90.051,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,421,CRUMP,721461,-10024431.4654251,4179928.4575253
2604028323ME,4/24/2026 5:45:00 PM,4/24/2026 6:20:00 PM,520,600,ALSTON AVE,600 ALSTON AVE,MEMPHIS,TN,38126,600 ALSTON AVE MEMPHIS TN 38126,35.123,-90.039,WEAPON LAW VIOLATION,WEAPON LAW VIOL,A,CRIMES AGAINST SOCIETY,422,CRUMP,721462,-10023095.6315356,4180608.94115285
2604028402ME,4/24/2026 9:00:00 PM,4/24/2026 10:12:00 PM,13A,3500,LEHI DR,3500 LEHI DR,MEMPHIS,TN,38128,3500 LEHI DR MEMPHIS TN 38128,35.222,-89.925,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,A,CRIMES AGAINST PERSONS,125,AUSTIN PEAY,721463,-10010405.2095851,4194091.13204286
2604028233ME,4/23/2026 9:30:00 PM,4/24/2026 1:54:00 PM,13C,6700,ROSS RIDGE,6700 ROSS RIDGE,MEMPHIS,TN,38141,6700 ROSS RIDGE MEMPHIS TN 38141,35.033,-89.837,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,923,RIDGEWAY,721464,-10000609.0943953,4168366.61703225
2604027717ME,4/22/2026 6:00:00 PM,4/23/2026 12:31:00 AM,290,1400,ABERNATHY AVE,1400 ABERNATHY AVE,MEMPHIS,TN,38116,1400 ABERNATHY AVE MEMPHIS TN 38116,35.001,-90.017,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,221,RAINES,721465,-10020646.6027381,4164017.04090029
2604027828ME,4/21/2026 1:00:00 PM,4/23/2026 12:36:00 PM,23H,1100,TUPELO ST,1100 TUPELO ST,MEMPHIS,TN,38108,1100 TUPELO ST MEMPHIS TN 38108,35.167,-89.973,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,426,CRUMP,721466,-10015748.5451432,4186598.99945157
2604028417ME,4/24/2026 10:30:00 PM,4/24/2026 10:44:00 PM,13B,3300,DEBBY ST,3300 DEBBY ST,MEMPHIS,TN,38127,3300 DEBBY ST MEMPHIS TN 38127,35.216,-89.981,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,122,AUSTIN PEAY,721467,-10016639.1010695,4193273.56191083
2604028527ME,4/25/2026 4:00:00 AM,4/25/2026 4:59:00 AM,13C,3800,JOEST DR,3800 JOEST DR,MEMPHIS,TN,38127,3800 JOEST DR MEMPHIS TN 38127,35.232,-89.99,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,123,AUSTIN PEAY,721468,-10017640.9764867,4195453.88326453
2604028501ME,4/25/2026 2:22:00 AM,4/25/2026 2:58:00 AM,23H,4200,OVERTON CROSSING ST,4200 OVERTON CROSSING ST,MEMPHIS,TN,38127,4200 OVERTON CROSSING ST MEMPHIS TN 38127,35.241,-89.993,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,123,AUSTIN PEAY,721469,-10017974.9349591,4196680.50299358
2604028524ME,4/25/2026 4:20:00 AM,4/25/2026 4:40:00 AM,13B,2000,POPLAR AVE,2000 POPLAR AVE,MEMPHIS,TN,38104,2000 POPLAR AVE MEMPHIS TN 38104,35.141,-89.991,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,424,CRUMP,721470,-10017752.2959775,4183059.02816032
2604028388ME,4/24/2026 8:50:00 PM,4/24/2026 9:40:00 PM,23C,2600,JAMES RD,2600 JAMES RD,MEMPHIS,TN,38127,2600 JAMES RD MEMPHIS TN 38127,35.2,-89.975,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,124,AUSTIN PEAY,721471,-10015971.1841248,4191093.67027336
2604028513ME,4/25/2026 1:50:00 AM,4/25/2026 3:36:00 AM,23C,2800,HICKORY HILL RD,2800 HICKORY HILL RD,MEMPHIS,TN,38115,2800 HICKORY HILL RD MEMPHIS TN 38115,35.07,-89.863,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,925,RIDGEWAY,721472,-10003503.4011559,4173397.93804609
2604028569ME,4/25/2026 7:30:00 AM,4/25/2026 8:22:00 AM,13C,1200,HEATHCLIFF DR,1200 HEATHCLIFF DR,MEMPHIS,TN,38134,1200 HEATHCLIFF DR MEMPHIS TN 38134,35.159,-89.854,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,822,APPLING FARMS,721473,-10002501.5257388,4185509.65701753
2604028466ME,4/25/2026 12:00:00 AM,4/25/2026 1:20:00 AM,13C,3000,RANDY LN,3000 RANDY LN,MEMPHIS,TN,38118,3000 RANDY LN MEMPHIS TN 38118,35.064,-89.919,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,325,MT MORIAH,721474,-10009737.2926404,4172581.89327481
2604028298ME,4/24/2026 3:00:00 PM,4/24/2026 5:18:00 PM,23C,6700,RALEIGH LAGRANGE RD,6700 RALEIGH LAGRANGE RD,MEMPHIS,TN,38134,6700 RALEIGH LAGRANGE RD MEMPHIS TN 38134,35.176,-89.839,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,823,APPLING FARMS,721475,-10000831.7333769,4187824.63779302
2604028266ME,4/24/2026 5:21:00 AM,4/24/2026 3:38:00 PM,290,1200,THOMAS ST,1200 THOMAS ST,MEMPHIS,TN,38107,1200 THOMAS ST MEMPHIS TN 38107,35.175,-90.036,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,626,NORTH MAIN,721476,-10022761.6730632,4187688.44905511
2604028247ME,4/24/2026 4:00:00 AM,4/24/2026 2:19:00 PM,290,1300,QUAILBROOK DR,1300 QUAILBROOK DR,MEMPHIS,TN,38114,1300 QUAILBROOK DR MEMPHIS TN 38114,35.163,-89.84,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,823,APPLING FARMS,721477,-10000943.0528677,4186054.31484101
2604028527ME,4/25/2026 4:00:00 AM,4/25/2026 4:59:00 AM,290,3800,JOEST DR,3800 JOEST DR,MEMPHIS,TN,38127,3800 JOEST DR MEMPHIS TN 38127,35.232,-89.99,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,123,AUSTIN PEAY,721478,-10017640.9764867,4195453.88326453
2604028271ME,4/24/2026 3:30:00 AM,4/24/2026 3:48:00 PM,290,600,SEMPLE AVE,600 SEMPLE AVE,MEMPHIS,TN,38127,600 SEMPLE AVE MEMPHIS TN 38127,35.213,-90.042,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,121,AUSTIN PEAY,721479,-10023429.5900079,4192864.79950674
2604028495ME,4/25/2026 2:27:00 AM,4/25/2026 2:39:00 AM,13B,1800,BURNHAM AVE,1800 BURNHAM AVE,MEMPHIS,TN,38127,1800 BURNHAM AVE MEMPHIS TN 38127,35.227,-90.002,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,121,AUSTIN PEAY,721480,-10018976.8103762,4194772.48666006
2604028228ME,4/24/2026 12:50:00 PM,4/24/2026 1:26:00 PM,35A,0,N SANGA RD//ROCKY HILLS DR, N SANGA RD//ROCKY HILLS DR,MEMPHIS,TN,38018, N SANGA RD//ROCKY HILLS DR MEMPHIS TN 38018,35.15,-89.771,DRUG/NARCOTIC,DRUG/NARCOTIC VIOLS,A,CRIMES AGAINST SOCIETY,824,APPLING FARMS,721481,-9993262.00800296,4184284.27482761
2604028404ME,4/24/2026 10:00:00 PM,4/24/2026 10:12:00 PM,100,500,BRIGHTSIDE ST,500 BRIGHTSIDE ST,MEMPHIS,TN,38126,500 BRIGHTSIDE ST MEMPHIS TN 38126,35.131,-90.045,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,A,CRIMES AGAINST PERSONS,621,NORTH MAIN,721482,-10023763.5484803,4181697.80184751
2604028371ME,4/24/2026 8:55:00 PM,4/24/2026 9:07:00 PM,23C,3200,PERKINS RD,3200 PERKINS RD,MEMPHIS,TN,38118,3200 PERKINS RD MEMPHIS TN 38118,35.061,-89.905,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,325,MT MORIAH,721484,-10008178.8197693,4172173.8933817
2604028511ME,4/25/2026 3:00:00 AM,4/25/2026 3:32:00 AM,100,3500,MYNDERS AVE,3500 MYNDERS AVE,MEMPHIS,TN,38122,3500 MYNDERS AVE MEMPHIS TN 38122,35.118,-89.944,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,A,CRIMES AGAINST PERSONS,521,TILLMAN,721486,-10012520.2799102,4179928.4575253
2604028347ME,4/23/2026 5:00:00 PM,4/24/2026 8:04:00 PM,240,100,SAWYER CIR,100 SAWYER CIR,MEMPHIS,TN,38103,100 SAWYER CIR MEMPHIS TN 38103,35.177,-90.054,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,A,CRIMES AGAINST PROPERTY,625,NORTH MAIN,721487,-10024765.4238975,4187960.82820619
2604028259ME,4/24/2026 4:18:00 AM,4/24/2026 3:04:00 PM,290,3600,WATKINS ST,3600 WATKINS ST,MEMPHIS,TN,38127,3600 WATKINS ST MEMPHIS TN 38127,35.226,-90.002,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,121,AUSTIN PEAY,721489,-10018976.8103762,4194636.21237797
2604028361ME,4/24/2026 8:10:00 PM,4/24/2026 8:42:00 PM,13B,400,BUTLER AVE,400 BUTLER AVE,MEMPHIS,TN,38126,400 BUTLER AVE MEMPHIS TN 38126,35.133,-90.048,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,621,NORTH MAIN,721491,-10024097.5069527,4181970.03373503
2604028369ME,4/24/2026 7:31:00 PM,4/24/2026 9:00:00 PM,23C,6700,RALEIGH LAGRANGE RD,6700 RALEIGH LAGRANGE RD,MEMPHIS,TN,38134,6700 RALEIGH LAGRANGE RD MEMPHIS TN 38134,35.176,-89.839,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,823,APPLING FARMS,721492,-10000831.7333769,4187824.63779302
2604028493ME,4/25/2026 2:12:00 AM,4/25/2026 2:34:00 AM,13C,3000,OAKLAND HILLS CV,3000 OAKLAND HILLS CV,MEMPHIS,TN,38116,3000 OAKLAND HILLS CV MEMPHIS TN 38116,35.067,-89.867,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,325,MT MORIAH,721493,-10003948.6791191,4172989.9081622
2604028564ME,4/25/2026 7:30:00 AM,4/25/2026 7:49:00 AM,13B,6500,ASPENBROOK LN,6500 ASPENBROOK LN,MEMPHIS,TN,38134,6500 ASPENBROOK LN MEMPHIS TN 38134,35.157,-89.845,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,823,APPLING FARMS,721494,-10001499.6503217,4185237.3381493
2604028269ME,4/23/2026 5:00:00 PM,4/24/2026 3:49:00 PM,13C,900,PORTER ST,900 PORTER ST,MEMPHIS,TN,38126,900 PORTER ST MEMPHIS TN 38126,35.122,-90.036,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,422,CRUMP,721495,-10022761.6730632,4180472.84108588
2604028574ME,4/25/2026 6:00:00 AM,4/25/2026 9:21:00 AM,13B,1000,EASTMORELAND AVE,1000 EASTMORELAND AVE,MEMPHIS,TN,38104,1000 EASTMORELAND AVE MEMPHIS TN 38104,35.136,-90.025,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,422,CRUMP,721496,-10021537.1586645,4182378.39410438
2604028353ME,4/24/2026 6:45:00 PM,4/24/2026 8:17:00 PM,13C,1800,GRAND OPERA RD,1800 GRAND OPERA RD,MEMPHIS,TN,38114,1800 GRAND OPERA RD MEMPHIS TN 38114,35.094,-90.016,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,723,AIRWAYS,721497,-10020535.2832473,4176662.71725767
2604028362ME,4/24/2026 8:30:00 PM,4/24/2026 10:11:00 PM,13C,900,TREADWELL ST,900 TREADWELL ST,MEMPHIS,TN,38122,900 TREADWELL ST MEMPHIS TN 38122,35.157,-89.942,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,524,TILLMAN,721498,-10012297.6409286,4185237.3381493
2604028305ME,4/24/2026 1:00:00 PM,4/24/2026 5:29:00 PM,23H,2400,CANTOR AVE,2400 CANTOR AVE,MEMPHIS,TN,38114,2400 CANTOR AVE MEMPHIS TN 38114,35.083,-89.981,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,726,AIRWAYS,721499,-10016639.1010695,4175166.24088997
2604028299ME,4/23/2026 5:00:00 AM,4/24/2026 5:23:00 PM,23H,4800,BILLCO RD,4800 BILLCO RD,MEMPHIS,TN,38109,4800 BILLCO RD MEMPHIS TN 38109,35.015,-90.108,LARCENY/THEFT,ALL OTHER LARCENY,A,CRIMES AGAINST PROPERTY,221,RAINES,721500,-10030776.6764003,4165919.77103154
2604028143ME,4/24/2026 1:40:00 AM,4/24/2026 3:09:00 AM,09D,0,UNION AVE//SAINT AGNES DR, UNION AVE//SAINT AGNES DR,MEMPHIS,TN,38111, UNION AVE//SAINT AGNES DR MEMPHIS TN 38111,35.133,-89.981,HOMICIDE,NEGL VEHICULAR MSLTR,A,CRIMES AGAINST PERSONS,523,TILLMAN,721501,-10016639.1010695,4181970.03373503
2604028294ME,4/24/2026 3:30:00 PM,4/24/2026 4:56:00 PM,23D,5200,ELVIS PRESLEY BLVD,5200 ELVIS PRESLEY BLVD,MEMPHIS,TN,38116,5200 ELVIS PRESLEY BLVD MEMPHIS TN 38116,35.005,-90.028,LARCENY/THEFT,THEFT FROM A BUILDING,A,CRIMES AGAINST PROPERTY,221,RAINES,721503,-10021871.1171368,4164560.64485366
2604028315ME,4/24/2026 5:00:00 PM,4/24/2026 6:00:00 PM,13B,6500,WINCHESTER RD,6500 WINCHESTER RD,MEMPHIS,TN,38125,6500 WINCHESTER RD MEMPHIS TN 38125,35.051,-89.846,ASSAULT,SIMPLE ASSAULT,A,CRIMES AGAINST PERSONS,925,RIDGEWAY,721504,-10001610.9698125,4170814.00200148
2604028277ME,4/24/2026 3:50:00 PM,4/24/2026 4:19:00 PM,23C,1600,MADISON AVE,1600 MADISON AVE,MEMPHIS,TN,38104,1600 MADISON AVE MEMPHIS TN 38104,35.139,-90.007,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,423,CRUMP,721505,-10019533.4078302,4182786.76952139
2604028230ME,4/24/2026 1:00:00 PM,4/24/2026 1:36:00 PM,13C,2600,FRAYSER BLVD,2600 FRAYSER BLVD,MEMPHIS,TN,38127,2600 FRAYSER BLVD MEMPHIS TN 38127,35.221,-89.974,ASSAULT,INTIMIDATION,A,CRIMES AGAINST PERSONS,124,AUSTIN PEAY,721506,-10015859.864634,4193954.86615698
2604028281ME,4/24/2026 4:30:00 AM,4/24/2026 4:28:00 PM,23G,900,LENOW PARK DR,900 LENOW PARK DR,MEMPHIS,TN,38106,900 LENOW PARK DR MEMPHIS TN 38106,35.122,-90.035,LARCENY/THEFT,THEFT OF MV PARTS/ACCS,A,CRIMES AGAINST PROPERTY,422,CRUMP,721507,-10022650.3535724,4180472.84108588
2604028505ME,4/25/2026 2:52:00 AM,4/25/2026 3:01:00 AM,35B,0,S WILLETT ST//KENDALE AVE, S WILLETT ST//KENDALE AVE,MEMPHIS,TN,38106, S WILLETT ST//KENDALE AVE MEMPHIS TN 38106,35.112,-90.011,DRUG/NARCOTIC,DRUG/NARCOTIC EQUIQ VIOL,A,CRIMES AGAINST SOCIETY,422,CRUMP,721508,-10019978.6857933,4179111.9322971
2604028424ME,4/24/2026 10:08:00 PM,4/24/2026 10:57:00 PM,26B,5000,PARK AVE,5000 PARK AVE,MEMPHIS,TN,38117,5000 PARK AVE MEMPHIS TN 38117,35.107,-89.895,FRAUD,CREDIT CARD/ATM FRAUD,A,CRIMES AGAINST PROPERTY,522,TILLMAN,721509,-10007065.6248613,4178431.54053223
2604028459ME,4/25/2026 12:00:00 AM,4/25/2026 1:07:00 AM,23D,900,UNION AVE,900 UNION AVE,MEMPHIS,TN,38016,900 UNION AVE MEMPHIS TN 38016,35.137,-90.029,LARCENY/THEFT,THEFT FROM A BUILDING,A,CRIMES AGAINST PROPERTY,621,NORTH MAIN,721510,-10021982.4366276,4182514.51757131
2604028474ME,4/25/2026 1:20:00 AM,4/25/2026 1:47:00 AM,23C,2900,POPLAR AVE,2900 POPLAR AVE,MEMPHIS,TN,38112,2900 POPLAR AVE MEMPHIS TN 38112,35.134,-89.963,LARCENY/THEFT,SHOPLIFTING,A,CRIMES AGAINST PROPERTY,523,TILLMAN,721511,-10014635.3502353,4182106.15218632
2604028413ME,4/24/2026 8:50:00 PM,4/24/2026 10:34:00 PM,290,4700,BRADFORD DR,4700 BRADFORD DR,MEMPHIS,TN,38109,4700 BRADFORD DR MEMPHIS TN 38109,35.019,-90.06,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,A,CRIMES AGAINST PROPERTY,223,RAINES,721512,-10025433.3408422,4166463.46803425
2604028218ME,4/24/2026 3:00:00 AM,4/24/2026 12:24:00 PM,23F,1400,ROSEMARY LN,1400 ROSEMARY LN,MEMPHIS,TN,38104,1400 ROSEMARY LN MEMPHIS TN 38104,35.127,-90.013,LARCENY/THEFT,THEFT FROM A MOTOR VEHICLE,A,CRIMES AGAINST PROPERTY,423,CRUMP,721513,-10020201.3247749,4181153.35813042
